ComponentName, StatisticName, StatisticSubId, StatisticType, SimTime, Rank, Sum.u64, SumSQ.u64, Count.u64, Min.u64, Max.u64
rtr_6, send_packet_count, port2, Accumulator, 1821667360, 0, 1745, 1745, 1745, 1, 1
rtr_6, output_port_stalls, port2, Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
rtr_6, idle_time, port2, Accumulator, 1821667360, 0, 1820189345, 28667396974713937, 1629, 1300, 98674653
rtr_6, width_adj_count, port2, Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
rtr_6, xbar_stalls, port0, Accumulator, 1821667360, 0, 22, 22, 22, 1, 1
rtr_6, xbar_stalls, port1, Accumulator, 1821667360, 0, 17, 17, 17, 1, 1
rtr_6, xbar_stalls, port2, Accumulator, 1821667360, 0, 9, 9, 9, 1, 1
rtr_7, send_bit_count, port0, Accumulator, 1821667360, 0, 2100928, 1028632576, 8571, 64, 576
rtr_7, send_packet_count, port0, Accumulator, 1821667360, 0, 8571, 8571, 8571, 1, 1
rtr_7, output_port_stalls, port0, Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
rtr_7, idle_time, port0, Accumulator, 1821667360, 0, 1814407723, 11005993931111269, 7331, 1097, 61753923
rtr_7, width_adj_count, port0, Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
rtr_7, send_bit_count, port1, Accumulator, 1821667360, 0, 3167360, 1782849536, 6626, 64, 576
rtr_7, send_packet_count, port1, Accumulator, 1821667360, 0, 6626, 6626, 6626, 1, 1
rtr_7, output_port_stalls, port1, Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
rtr_7, idle_time, port1, Accumulator, 1821667360, 0, 1816055138, 10796582699351386, 6134, 1097, 61770863
rtr_7, width_adj_count, port1, Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
rtr_7, send_bit_count, port2, Accumulator, 1821667360, 0, 184448, 11804672, 2882, 64, 64
rtr_7, send_packet_count, port2, Accumulator, 1821667360, 0, 2882, 2882, 2882, 1, 1
rtr_7, output_port_stalls, port2, Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
rtr_7, idle_time, port2, Accumulator, 1821667360, 0, 1819226306, 24505903972462004, 2787, 1300, 87420564
rtr_7, width_adj_count, port2, Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
rtr_7, xbar_stalls, port0, Accumulator, 1821667360, 0, 5, 5, 5, 1, 1
rtr_7, xbar_stalls, port1, Accumulator, 1821667360, 0, 6, 6, 6, 1, 1
rtr_7, xbar_stalls, port2, Accumulator, 1821667360, 0, 4, 4, 4, 1, 1
rtr_8, send_bit_count, port0, Accumulator, 1821667360, 0, 2038144, 990109696, 8526, 64, 576
rtr_8, send_packet_count, port0, Accumulator, 1821667360, 0, 8526, 8526, 8526, 1, 1
rtr_8, output_port_stalls, port0, Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
rtr_8, idle_time, port0, Accumulator, 1821667360, 0, 1814445838, 11005493725664808, 7325, 1097, 61753923
rtr_8, width_adj_count, port0, Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
rtr_8, send_bit_count, port1, Accumulator, 1821667360, 0, 2413568, 1302265856, 6576, 64, 576
rtr_8, send_packet_count, port1, Accumulator, 1821667360, 0, 6576, 6576, 6576, 1, 1
rtr_8, output_port_stalls, port1, Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
rtr_8, idle_time, port1, Accumulator, 1821667360, 0, 1816097488, 11647090648187374, 6050, 1097, 61770863
rtr_8, width_adj_count, port1, Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
rtr_8, send_bit_count, port2, Accumulator, 1821667360, 0, 137792, 77533184, 289, 64, 576
rtr_8, send_packet_count, port2, Accumulator, 1821667360, 0, 289, 289, 289, 1, 1
rtr_8, output_port_stalls, port2, Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
rtr_8, idle_time, port2, Accumulator, 1821667360, 0, 1821422577, 3150593453870251237, 235, 1241, 1774831751
rtr_8, width_adj_count, port2, Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
rtr_8, xbar_stalls, port0, Accumulator, 1821667360, 0, 16, 16, 16, 1, 1
rtr_8, xbar_stalls, port1, Accumulator, 1821667360, 0, 8, 8, 8, 1, 1
rtr_8, xbar_stalls, port2, Accumulator, 1821667360, 0, 21, 21, 21, 1, 1
rtr_9, send_bit_count, port0, Accumulator, 1821667360, 0, 1987136, 957943808, 8513, 64, 576
rtr_9, send_packet_count, port0, Accumulator, 1821667360, 0, 8513, 8513, 8513, 1, 1
rtr_9, output_port_stalls, port0, Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
rtr_9, idle_time, port0, Accumulator, 1821667360, 0, 1814456849, 11005734886761609, 7286, 1097, 61753923
rtr_9, width_adj_count, port0, Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
rtr_9, send_bit_count, port1, Accumulator, 1821667360, 0, 2449088, 1326657536, 6531, 64, 576
rtr_9, send_packet_count, port1, Accumulator, 1821667360, 0, 6531, 6531, 6531, 1, 1
rtr_9, output_port_stalls, port1, Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
rtr_9, idle_time, port1, Accumulator, 1821667360, 0, 1816135603, 11646729302102601, 6054, 1097, 61770863
rtr_9, width_adj_count, port1, Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
rtr_9, send_bit_count, port2, Accumulator, 1821667360, 0, 135488, 76206080, 285, 64, 576
rtr_9, send_packet_count, port2, Accumulator, 1821667360, 0, 285, 285, 285, 1, 1
rtr_9, output_port_stalls, port2, Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
rtr_9, idle_time, port2, Accumulator, 1821667360, 0, 1821425965, 3152675952591370013, 225, 1300, 1775424651
rtr_9, width_adj_count, port2, Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
rtr_9, xbar_stalls, port0, Accumulator, 1821667360, 0, 14, 14, 14, 1, 1
rtr_9, xbar_stalls, port1, Accumulator, 1821667360, 0, 25, 25, 25, 1, 1
rtr_9, xbar_stalls, port2, Accumulator, 1821667360, 0, 26, 26, 26, 1, 1
rtr_10, send_bit_count, port0, Accumulator, 1821667360, 0, 1746304, 841965568, 7478, 64, 576
rtr_10, send_packet_count, port0, Accumulator, 1821667360, 0, 7478, 7478, 7478, 1, 1
rtr_10, output_port_stalls, port0, Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
rtr_10, idle_time, port0, Accumulator, 1821667360, 0, 1815333494, 11871006523418162, 6590, 1097, 61753923
rtr_10, width_adj_count, port0, Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
rtr_10, send_bit_count, port1, Accumulator, 1821667360, 0, 2495360, 1356750848, 6518, 64, 576
rtr_10, send_packet_count, port1, Accumulator, 1821667360, 0, 6518, 6518, 6518, 1, 1
rtr_10, output_port_stalls, port1, Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
rtr_10, idle_time, port1, Accumulator, 1821667360, 0, 1816146614, 11647199329883700, 6044, 1097, 61770863
rtr_10, width_adj_count, port1, Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
rtr_10, send_bit_count, port2, Accumulator, 1821667360, 0, 444992, 223121408, 1673, 64, 576
rtr_10, send_packet_count, port2, Accumulator, 1821667360, 0, 1673, 1673, 1673, 1, 1
rtr_10, output_port_stalls, port2, Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
rtr_10, idle_time, port2, Accumulator, 1821667360, 0, 1820250329, 25754423590227493, 1571, 1300, 95811793
rtr_10, width_adj_count, port2, Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
rtr_10, xbar_stalls, port0, Accumulator, 1821667360, 0, 17, 17, 17, 1, 1
rtr_10, xbar_stalls, port1, Accumulator, 1821667360, 0, 9, 9, 9, 1, 1
rtr_10, xbar_stalls, port2, Accumulator, 1821667360, 0, 10, 10, 10, 1, 1
rtr_11, send_bit_count, port0, Accumulator, 1821667360, 0, 1505088, 725372928, 6453, 64, 576
rtr_11, send_packet_count, port0, Accumulator, 1821667360, 0, 6453, 6453, 6453, 1, 1
rtr_11, output_port_stalls, port0, Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
rtr_11, idle_time, port0, Accumulator, 1821667360, 0, 1816201669, 12305615655458129, 5716, 1097, 61754770
rtr_11, width_adj_count, port0, Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
rtr_11, send_bit_count, port1, Accumulator, 1821667360, 0, 2264896, 1232883712, 5877, 64, 576
rtr_11, send_packet_count, port1, Accumulator, 1821667360, 0, 5877, 5877, 5877, 1, 1
rtr_11, output_port_stalls, port1, Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
rtr_11, idle_time, port1, Accumulator, 1821667360, 0, 1816689541, 12699461846626127, 5448, 1097, 61770863
rtr_11, width_adj_count, port1, Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
rtr_11, send_bit_count, port2, Accumulator, 1821667360, 0, 444736, 223399936, 1661, 64, 576
rtr_11, send_packet_count, port2, Accumulator, 1821667360, 0, 1661, 1661, 1661, 1, 1
rtr_11, output_port_stalls, port2, Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
rtr_11, idle_time, port2, Accumulator, 1821667360, 0, 1820260493, 25723548937781811, 1550, 1300, 83326166
rtr_11, width_adj_count, port2, Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
rtr_11, xbar_stalls, port0, Accumulator, 1821667360, 0, 16, 16, 16, 1, 1
rtr_11, xbar_stalls, port1, Accumulator, 1821667360, 0, 16, 16, 16, 1, 1
rtr_11, xbar_stalls, port2, Accumulator, 1821667360, 0, 6, 6, 6, 1, 1
rtr_12, send_bit_count, port0, Accumulator, 1821667360, 0, 1261760, 608350208, 5403, 64, 576
rtr_12, send_packet_count, port0, Accumulator, 1821667360, 0, 5403, 5403, 5403, 1, 1
rtr_12, output_port_stalls, port0, Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
rtr_12, idle_time, port0, Accumulator, 1821667360, 0, 1817091019, 12885726584744181, 4862, 1097, 62301932
rtr_12, width_adj_count, port0, Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
rtr_12, send_bit_count, port1, Accumulator, 1821667360, 0, 2039040, 1111670784, 5244, 64, 576
rtr_12, send_packet_count, port1, Accumulator, 1821667360, 0, 5244, 5244, 5244, 1, 1
rtr_12, output_port_stalls, port1, Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
rtr_12, idle_time, port1, Accumulator, 1821667360, 0, 1817225692, 13408475481509142, 4874, 1097, 61775098
rtr_12, width_adj_count, port1, Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
rtr_12, send_bit_count, port2, Accumulator, 1821667360, 0, 460800, 230916096, 1736, 64, 576
rtr_12, send_packet_count, port2, Accumulator, 1821667360, 0, 1736, 1736, 1736, 1, 1
rtr_12, output_port_stalls, port2, Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
rtr_12, idle_time, port2, Accumulator, 1821667360, 0, 1820196968, 23230278184443470, 1617, 1300, 61754770
rtr_12, width_adj_count, port2, Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
rtr_12, xbar_stalls, port0, Accumulator, 1821667360, 0, 11, 11, 11, 1, 1
rtr_12, xbar_stalls, port1, Accumulator, 1821667360, 0, 8, 8, 8, 1, 1
rtr_12, xbar_stalls, port2, Accumulator, 1821667360, 0, 8, 8, 8, 1, 1
rtr_13, send_bit_count, port0, Accumulator, 1821667360, 0, 1008832, 485404672, 4347, 64, 576
rtr_13, send_packet_count, port0, Accumulator, 1821667360, 0, 4347, 4347, 4347, 1, 1
rtr_13, output_port_stalls, port0, Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
rtr_13, idle_time, port0, Accumulator, 1821667360, 0, 1817985451, 13644346426327967, 3954, 1097, 62302779
rtr_13, width_adj_count, port0, Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
rtr_13, send_bit_count, port1, Accumulator, 1821667360, 0, 1802944, 984494080, 4595, 64, 576
rtr_13, send_packet_count, port1, Accumulator, 1821667360, 0, 4595, 4595, 4595, 1, 1
rtr_13, output_port_stalls, port1, Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
rtr_13, idle_time, port1, Accumulator, 1821667360, 0, 1817775395, 13798197200187549, 4275, 1097, 62298544
rtr_13, width_adj_count, port1, Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
rtr_13, send_bit_count, port2, Accumulator, 1821667360, 0, 456576, 229761024, 1694, 64, 576
rtr_13, send_packet_count, port2, Accumulator, 1821667360, 0, 1694, 1694, 1694, 1, 1
rtr_13, output_port_stalls, port2, Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
rtr_13, idle_time, port2, Accumulator, 1821667360, 0, 1820232542, 24669568717586784, 1606, 1300, 72392243
rtr_13, width_adj_count, port2, Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
rtr_13, xbar_stalls, port0, Accumulator, 1821667360, 0, 14, 14, 14, 1, 1
rtr_13, xbar_stalls, port1, Accumulator, 1821667360, 0, 8, 8, 8, 1, 1
rtr_13, xbar_stalls, port2, Accumulator, 1821667360, 0, 4, 4, 4, 1, 1
rtr_14, send_bit_count, port0, Accumulator, 1821667360, 0, 750720, 358883328, 3298, 64, 576
rtr_14, send_packet_count, port0, Accumulator, 1821667360, 0, 3298, 3298, 3298, 1, 1
rtr_14, output_port_stalls, port0, Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
rtr_14, idle_time, port0, Accumulator, 1821667360, 0, 1818873954, 20524098802176742, 3017, 1097, 69786871
rtr_14, width_adj_count, port0, Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
rtr_14, send_bit_count, port1, Accumulator, 1821667360, 0, 1572288, 860909568, 3943, 64, 576
rtr_14, send_packet_count, port1, Accumulator, 1821667360, 0, 3943, 3943, 3943, 1, 1
rtr_14, output_port_stalls, port1, Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
rtr_14, idle_time, port1, Accumulator, 1821667360, 0, 1818327639, 14926151360190093, 3662, 1097, 62303626
rtr_14, width_adj_count, port1, Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
rtr_14, send_bit_count, port2, Accumulator, 1821667360, 0, 457792, 231313408, 1673, 64, 576
rtr_14, send_packet_count, port2, Accumulator, 1821667360, 0, 1673, 1673, 1673, 1, 1
rtr_14, output_port_stalls, port2, Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
rtr_14, idle_time, port2, Accumulator, 1821667360, 0, 1820250329, 22869547329257251, 1584, 1300, 62302779
rtr_14, width_adj_count, port2, Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
rtr_14, xbar_stalls, port0, Accumulator, 1821667360, 0, 8, 8, 8, 1, 1
rtr_14, xbar_stalls, port1, Accumulator, 1821667360, 0, 7, 7, 7, 1, 1
rtr_14, xbar_stalls, port2, Accumulator, 1821667360, 0, 6, 6, 6, 1, 1
rtr_15, send_bit_count, port0, Accumulator, 1821667360, 0, 1475840, 821116928, 3348, 64, 576
rtr_15, send_packet_count, port0, Accumulator, 1821667360, 0, 3348, 3348, 3348, 1, 1
rtr_15, output_port_stalls, port0, Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
rtr_15, idle_time, port0, Accumulator, 1821667360, 0, 1818831604, 18891709520363750, 3111, 1097, 69230392
rtr_15, width_adj_count, port0, Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
rtr_15, send_bit_count, port1, Accumulator, 1821667360, 0, 1349248, 741941248, 3298, 64, 576
rtr_15, send_packet_count, port1, Accumulator, 1821667360, 0, 3298, 3298, 3298, 1, 1
rtr_15, output_port_stalls, port1, Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
rtr_15, idle_time, port1, Accumulator, 1821667360, 0, 1818873954, 20546271385029306, 3041, 1097, 69760614
rtr_15, width_adj_count, port1, Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
rtr_15, send_bit_count, port2, Accumulator, 1821667360, 0, 177280, 11345920, 2770, 64, 64
rtr_15, send_packet_count, port2, Accumulator, 1821667360, 0, 2770, 2770, 2770, 1, 1
rtr_15, output_port_stalls, port2, Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
rtr_15, idle_time, port2, Accumulator, 1821667360, 0, 1819321170, 23086103947489606, 2682, 1300, 63685930
rtr_15, width_adj_count, port2, Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
rtr_15, xbar_stalls, port0, Accumulator, 1821667360, 0, 2, 2, 2, 1, 1
rtr_15, xbar_stalls, port1, Accumulator, 1821667360, 0, 2, 2, 2, 1, 1
rtr_15, xbar_stalls, port2, Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
rtr_16, send_bit_count, port0, Accumulator, 1821667360, 0, 1421312, 786661376, 3336, 64, 576
rtr_16, send_packet_count, port0, Accumulator, 1821667360, 0, 3336, 3336, 3336, 1, 1
rtr_16, output_port_stalls, port0, Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
rtr_16, idle_time, port0, Accumulator, 1821667360, 0, 1818841768, 18883167351946392, 3127, 1097, 69230392
rtr_16, width_adj_count, port0, Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
rtr_16, send_bit_count, port1, Accumulator, 1821667360, 0, 656128, 296501248, 3348, 64, 576
rtr_16, send_packet_count, port1, Accumulator, 1821667360, 0, 3348, 3348, 3348, 1, 1
rtr_16, output_port_stalls, port1, Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
rtr_16, idle_time, port1, Accumulator, 1821667360, 0, 1818831604, 18875965967207344, 3059, 1097, 69097413
rtr_16, width_adj_count, port1, Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
rtr_16, send_bit_count, port2, Accumulator, 1821667360, 0, 135936, 76529664, 284, 64, 576
rtr_16, send_packet_count, port2, Accumulator, 1821667360, 0, 284, 284, 284, 1, 1
rtr_16, output_port_stalls, port2, Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
rtr_16, idle_time, port2, Accumulator, 1821667360, 0, 1821426812, 3155559261813627164, 205, 1241, 1776242006
rtr_16, width_adj_count, port2, Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
rtr_16, xbar_stalls, port0, Accumulator, 1821667360, 0, 11, 11, 11, 1, 1
rtr_16, xbar_stalls, port1, Accumulator, 1821667360, 0, 8, 8, 8, 1, 1
rtr_16, xbar_stalls, port2, Accumulator, 1821667360, 0, 11, 11, 11, 1, 1
rtr_17, send_bit_count, port0, Accumulator, 1821667360, 0, 1373888, 755904512, 3347, 64, 576
rtr_17, send_packet_count, port0, Accumulator, 1821667360, 0, 3347, 3347, 3347, 1, 1
rtr_17, output_port_stalls, port0, Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
rtr_17, idle_time, port0, Accumulator, 1821667360, 0, 1818832451, 18883193326249941, 3108, 1097, 69230392
rtr_17, width_adj_count, port0, Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
rtr_17, send_bit_count, port1, Accumulator, 1821667360, 0, 700416, 325287936, 3336, 64, 576
rtr_17, send_packet_count, port1, Accumulator, 1821667360, 0, 3336, 3336, 3336, 1, 1
rtr_17, output_port_stalls, port1, Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
rtr_17, idle_time, port1, Accumulator, 1821667360, 0, 1818841768, 18867760752275140, 3048, 1097, 69097413
rtr_17, width_adj_count, port1, Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
rtr_17, send_bit_count, port2, Accumulator, 1821667360, 0, 135360, 76197888, 283, 64, 576
rtr_17, send_packet_count, port2, Accumulator, 1821667360, 0, 283, 283, 283, 1, 1
rtr_17, output_port_stalls, port2, Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
rtr_17, idle_time, port2, Accumulator, 1821667360, 0, 1821427659, 3157974240401644249, 223, 1300, 1776924688
rtr_17, width_adj_count, port2, Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
rtr_17, xbar_stalls, port0, Accumulator, 1821667360, 0, 14, 14, 14, 1, 1
rtr_17, xbar_stalls, port1, Accumulator, 1821667360, 0, 12, 12, 12, 1, 1
rtr_17, xbar_stalls, port2, Accumulator, 1821667360, 0, 13, 13, 13, 1, 1
rtr_18, send_bit_count, port0, Accumulator, 1821667360, 0, 1615424, 885198848, 4033, 64, 576
rtr_18, send_packet_count, port0, Accumulator, 1821667360, 0, 4033, 4033, 4033, 1, 1
rtr_18, output_port_stalls, port0, Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
rtr_18, idle_time, port0, Accumulator, 1821667360, 0, 1818251409, 14220970332402867, 3740, 1097, 61953815
rtr_18, width_adj_count, port0, Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
rtr_18, send_bit_count, port1, Accumulator, 1821667360, 0, 751296, 357445632, 3347, 64, 576
rtr_18, send_packet_count, port1, Accumulator, 1821667360, 0, 3347, 3347, 3347, 1, 1
rtr_18, output_port_stalls, port1, Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
rtr_18, idle_time, port1, Accumulator, 1821667360, 0, 1818832451, 18867956084231623, 3049, 1097, 69097413
rtr_18, width_adj_count, port1, Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
rtr_18, send_bit_count, port2, Accumulator, 1821667360, 0, 468032, 234917888, 1753, 64, 576
rtr_18, send_packet_count, port2, Accumulator, 1821667360, 0, 1753, 1753, 1753, 1, 1
rtr_18, output_port_stalls, port2, Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
rtr_18, idle_time, port2, Accumulator, 1821667360, 0, 1820182569, 21080195904346671, 1649, 1300, 61897913
rtr_18, width_adj_count, port2, Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
rtr_18, xbar_stalls, port0, Accumulator, 1821667360, 0, 10, 10, 10, 1, 1
rtr_18, xbar_stalls, port1, Accumulator, 1821667360, 0, 9, 9, 9, 1, 1
rtr_18, xbar_stalls, port2, Accumulator, 1821667360, 0, 8, 8, 8, 1, 1
rtr_19, send_bit_count, port0, Accumulator, 1821667360, 0, 1847296, 1009745920, 4680, 64, 576
rtr_19, send_packet_count, port0, Accumulator, 1821667360, 0, 4680, 4680, 4680, 1, 1
rtr_19, output_port_stalls, port0, Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
rtr_19, idle_time, port0, Accumulator, 1821667360, 0, 1817703400, 12779868750680412, 4360, 1097, 61703103
rtr_19, width_adj_count, port0, Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
rtr_19, send_bit_count, port1, Accumulator, 1821667360, 0, 1015168, 485220352, 4462, 64, 576
rtr_19, send_packet_count, port1, Accumulator, 1821667360, 0, 4462, 4462, 4462, 1, 1
rtr_19, output_port_stalls, port1, Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
rtr_19, idle_time, port1, Accumulator, 1821667360, 0, 1817888046, 12287946193772994, 4051, 1097, 61897913
rtr_19, width_adj_count, port1, Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
rtr_19, send_bit_count, port2, Accumulator, 1821667360, 0, 456576, 228876288, 1718, 64, 576
rtr_19, send_packet_count, port2, Accumulator, 1821667360, 0, 1718, 1718, 1718, 1, 1
rtr_19, output_port_stalls, port2, Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
rtr_19, idle_time, port2, Accumulator, 1821667360, 0, 1820212214, 24433888291502328, 1604, 1300, 61299084
rtr_19, width_adj_count, port2, Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
rtr_19, xbar_stalls, port0, Accumulator, 1821667360, 0, 12, 12, 12, 1, 1
rtr_19, xbar_stalls, port1, Accumulator, 1821667360, 0, 14, 14, 14, 1, 1
rtr_19, xbar_stalls, port2, Accumulator, 1821667360, 0, 9, 9, 9, 1, 1
rtr_20, send_bit_count, port0, Accumulator, 1821667360, 0, 2076928, 1132675072, 5332, 64, 576
rtr_20, send_packet_count, port0, Accumulator, 1821667360, 0, 5332, 5332, 5332, 1, 1
rtr_20, output_port_stalls, port0, Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
rtr_20, idle_time, port0, Accumulator, 1821667360, 0, 1817151156, 11614653993920772, 4943, 1097, 61703103
rtr_20, width_adj_count, port0, Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
rtr_20, send_bit_count, port1, Accumulator, 1821667360, 0, 1261184, 603889664, 5514, 64, 576
rtr_20, send_packet_count, port1, Accumulator, 1821667360, 0, 5514, 5514, 5514, 1, 1
rtr_20, output_port_stalls, port1, Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
rtr_20, idle_time, port1, Accumulator, 1821667360, 0, 1816997002, 11314889581332562, 4955, 1097, 61272827
rtr_20, width_adj_count, port1, Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
rtr_20, send_bit_count, port2, Accumulator, 1821667360, 0, 464640, 233521152, 1732, 64, 576
rtr_20, send_packet_count, port2, Accumulator, 1821667360, 0, 1732, 1732, 1732, 1, 1
rtr_20, output_port_stalls, port2, Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
rtr_20, idle_time, port2, Accumulator, 1821667360, 0, 1820200356, 25033554347778230, 1634, 1300, 72948722
rtr_20, width_adj_count, port2, Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
rtr_20, xbar_stalls, port0, Accumulator, 1821667360, 0, 6, 6, 6, 1, 1
rtr_20, xbar_stalls, port1, Accumulator, 1821667360, 0, 19, 19, 19, 1, 1
rtr_20, xbar_stalls, port2, Accumulator, 1821667360, 0, 19, 19, 19, 1, 1
rtr_21, send_bit_count, port0, Accumulator, 1821667360, 0, 2295680, 1249894400, 5950, 64, 576
rtr_21, send_packet_count, port0, Accumulator, 1821667360, 0, 5950, 5950, 5950, 1, 1
rtr_21, output_port_stalls, port0, Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
rtr_21, idle_time, port0, Accumulator, 1821667360, 0, 1816627710, 11098436943209294, 5494, 1097, 61703103
rtr_21, width_adj_count, port0, Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
rtr_21, send_bit_count, port1, Accumulator, 1821667360, 0, 1509248, 723869696, 6566, 64, 576
rtr_21, send_packet_count, port1, Accumulator, 1821667360, 0, 6566, 6566, 6566, 1, 1
rtr_21, output_port_stalls, port1, Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
rtr_21, idle_time, port1, Accumulator, 1821667360, 0, 1816105958, 10538745909291748, 5846, 1097, 61272827
rtr_21, width_adj_count, port1, Accumulator, 1821667360, 0, 0, 0, 0, 0, 0
